campaign_id,campaign_name,platform,date,country,campaign_objective,ad_type,impressions,clicks,conversions,spend,revenue
CMP07503,New Product Launch,TikTok,2026-01-18,Egypt,Traffic,Image,286702,7280,568,10670.13,83377.05
CMP07504,Free Shipping,Meta,2026-08-17,UAE,Conversions,Story,494119,9024,367,20310.28,134800.55
CMP07505,New Product Launch,Meta,2026-04-03,UK,Traffic,Image,299477,19769,2733,21322.36,667014.26
CMP07506,Ramadan Offers,Google Ads,2026-07-09,UAE,Conversions,Story,281520,14719,1852,20136.51,464525.71
CMP07507,Free Shipping,LinkedIn,2026-08-21,UAE,Awareness,Video,241622,8526,764,24247.62,246271.1
CMP07508,Ramadan Offers,LinkedIn,2026-01-23,UAE,Awareness,Video,378589,6608,321,28962.31,52285.47
CMP07509,Eid Offers,Meta,2026-02-13,UK,Traffic,Story,104852,2755,146,5834.35,38235.22
CMP07510,Brand Awareness,Meta,2026-07-20,Saudi Arabia,Awareness,Image,290748,18576,674,8421.43,251160.21
CMP07511,Eid Offers,TikTok,2026-05-03,Egypt,Traffic,Image,388998,23389,735,9829.42,120143.98
CMP07512,Eid Offers,LinkedIn,2026-06-02,USA,Conversions,Carousel,213264,13444,844,5599.01,154417.74
CMP07513,Ramadan Offers,LinkedIn,2026-05-10,UAE,Lead Generation,Story,43893,2998,267,2248.95,92192.81
CMP07514,Flash Sale,LinkedIn,2026-01-25,Egypt,Traffic,Carousel,76712,5536,371,7747.02,35689.72
CMP07515,Eid Offers,LinkedIn,2026-03-19,USA,Conversions,Story,15022,166,7,1037.59,2546.27
CMP07516,Free Shipping,Meta,2026-05-04,Saudi Arabia,Conversions,Video,371648,26415,3593,27827.47,237977.91
CMP07517,Eid Offers,LinkedIn,2026-08-12,UK,Conversions,Carousel,410461,23292,2276,10139.8,171309.88
CMP07518,New Product Launch,LinkedIn,2026-02-01,USA,Conversions,Video,156702,11691,1317,14346.22,371777.68
CMP07519,New Product Launch,TikTok,2026-08-08,Saudi Arabia,Lead Generation,Video,473654,7437,248,8360.91,34504.08
CMP07520,Brand Awareness,TikTok,2026-07-07,Egypt,Lead Generation,Carousel,299815,1676,130,13937.56,35064.45
CMP07521,Free Shipping,Google Ads,2026-08-10,UK,Awareness,Video,283818,10760,788,12689.4,203904.38
CMP07522,Back to School,LinkedIn,2026-04-17,UK,Lead Generation,Image,280637,20923,1340,7984.29,81715.03
CMP07523,Back to School,LinkedIn,2026-03-08,Saudi Arabia,Traffic,Video,410457,29344,2156,10738.45,605146.95
CMP07524,Ramadan Offers,Google Ads,2026-02-21,UK,Lead Generation,Carousel,23584,811,58,1204.43,7662.77
CMP07525,Winter Collection,TikTok,2026-04-01,UAE,Awareness,Story,231879,10140,295,7578.98,76402.84
CMP07526,Back to School,LinkedIn,2026-04-21,Egypt,Awareness,Carousel,289475,16014,2402,6635.07,148318.33
CMP07527,Free Shipping,TikTok,2026-06-27,UAE,Lead Generation,Carousel,28905,629,41,1638.29,2822.1
CMP07528,Ramadan Offers,TikTok,2026-03-21,Egypt,Awareness,Story,103803,1782,62,7080.54,20155.45
CMP07529,Ramadan Offers,Meta,2026-02-01,USA,Conversions,Story,141910,10328,177,9702.74,70326.55
CMP07530,Eid Offers,Meta,2026-06-04,UK,Conversions,Video,72639,1069,88,4275.96,27718.72
CMP07531,Black Friday,LinkedIn,2026-06-10,Saudi Arabia,Lead Generation,Video,34051,2101,252,2933.38,28216.76
CMP07532,Black Friday,TikTok,2026-05-28,Egypt,Awareness,Image,55294,688,83,900.07,33317.92
CMP07533,New Product Launch,Meta,2026-08-29,Saudi Arabia,Lead Generation,Story,157207,12137,1186,11442.55,322363.94
CMP07534,Free Shipping,Google Ads,2026-05-17,UK,Awareness,Carousel,190087,2562,44,3294.14,4008.64
CMP07535,Summer Sale,Meta,2026-04-26,Saudi Arabia,Traffic,Carousel,275128,2678,379,11810.56,98530.89
CMP07536,Black Friday,Google Ads,2026-05-12,UK,Awareness,Video,258426,7501,790,22905.37,239708.56
CMP07537,Ramadan Offers,LinkedIn,2026-02-10,USA,Lead Generation,Story,479468,10841,1383,26633.43,192095.85
CMP07538,Black Friday,LinkedIn,2026-03-21,UAE,Traffic,Video,56987,3979,441,5797.52,59674.88
CMP07539,Ramadan Offers,LinkedIn,2026-04-16,UK,Lead Generation,Carousel,82601,5722,659,2599.67,178221.93
CMP07540,Brand Awareness,TikTok,2026-07-26,USA,Conversions,Image,373509,18457,570,15627.92,86823.93
CMP07541,New Product Launch,Meta,2026-07-19,UK,Lead Generation,Image,45756,1130,154,1457.65,20802.73
CMP07542,Ramadan Offers,Meta,2026-07-25,Egypt,Awareness,Video,154234,8369,979,7967.78,65886.84
CMP07543,Ramadan Offers,TikTok,2026-01-23,UK,Awareness,Carousel,244983,2254,158,14646.82,14888.54
CMP07544,Free Shipping,LinkedIn,2026-08-18,Egypt,Lead Generation,Story,395793,24132,2183,31799.13,730121.82
CMP07545,Winter Collection,LinkedIn,2026-07-19,Saudi Arabia,Conversions,Video,444721,32424,1329,31992.11,284817.01
CMP07546,Brand Awareness,TikTok,2026-06-26,Saudi Arabia,Conversions,Story,492637,2735,46,31389.33,4733.35
CMP07547,Eid Offers,TikTok,2026-01-06,Egypt,Lead Generation,Story,418155,29537,4426,15550.06,220945.56
CMP07548,Eid Offers,LinkedIn,2026-02-21,Saudi Arabia,Lead Generation,Story,280509,1633,62,7932.3,21788.39
CMP07549,Brand Awareness,TikTok,2026-04-26,USA,Lead Generation,Image,213066,8169,841,9605.71,237232.77
CMP07550,Winter Collection,Meta,2026-02-09,Saudi Arabia,Lead Generation,Carousel,312850,11599,545,18259.25,138493.46
CMP07551,Flash Sale,LinkedIn,2026-04-02,Egypt,Conversions,Video,179163,4547,227,8410.72,78561.59
CMP07552,Free Shipping,LinkedIn,2026-01-15,Saudi Arabia,Awareness,Carousel,423112,27932,3651,10812.96,1210455.86
CMP07553,New Product Launch,LinkedIn,2026-07-13,USA,Lead Generation,Story,296971,13366,1904,25031.16,304105.82
CMP07554,Ramadan Offers,Meta,2026-04-02,Egypt,Traffic,Carousel,304743,23026,3280,16726.84,589946.31
CMP07555,Ramadan Offers,Meta,2026-01-22,Egypt,Conversions,Story,285899,2312,266,14932.59,66256.84
CMP07556,Winter Collection,Google Ads,2026-06-08,Egypt,Lead Generation,Story,127955,9996,405,10733.34,16213.0
CMP07557,Eid Offers,Google Ads,2026-01-25,USA,Conversions,Image,372229,18532,1484,25375.76,117010.14
CMP07558,Free Shipping,Google Ads,2026-06-08,UAE,Awareness,Image,92129,2109,178,2636.15,60834.39
CMP07559,Back to School,TikTok,2026-03-28,UAE,Conversions,Carousel,474537,24896,3653,30526.09,541421.63
CMP07560,Back to School,TikTok,2026-06-09,USA,Lead Generation,Image,491995,17570,2505,29935.71,95678.04
CMP07561,Back to School,Google Ads,2026-06-12,USA,Lead Generation,Story,473201,25278,3682,33795.55,790976.96
CMP07562,New Product Launch,TikTok,2026-07-09,USA,Lead Generation,Carousel,267060,20604,494,12682.19,206956.1
CMP07563,Free Shipping,TikTok,2026-08-01,Saudi Arabia,Awareness,Image,101771,4308,273,5011.87,25358.32
CMP07564,Ramadan Offers,TikTok,2026-01-07,Saudi Arabia,Traffic,Story,328395,2875,266,12113.17,78412.11
CMP07565,Back to School,Meta,2026-01-04,Saudi Arabia,Conversions,Carousel,348250,25068,3420,25894.4,457254.64
CMP07566,Ramadan Offers,TikTok,2026-01-06,UK,Lead Generation,Story,35883,2119,51,1094.84,9844.41
CMP07567,Summer Sale,Meta,2026-05-13,UAE,Awareness,Video,336197,12238,1825,15218.43,219724.53
CMP07568,Eid Offers,TikTok,2026-02-02,UAE,Traffic,Video,64954,3284,120,2433.62,39645.33
CMP07569,Back to School,TikTok,2026-06-15,Saudi Arabia,Awareness,Carousel,77647,2924,95,4572.55,13511.39
CMP07570,Flash Sale,LinkedIn,2026-04-10,Saudi Arabia,Awareness,Carousel,440214,7595,1065,16191.96,177529.81
CMP07571,Brand Awareness,Google Ads,2026-06-29,UAE,Traffic,Video,250145,6161,515,5013.8,83927.38
CMP07572,Black Friday,Meta,2026-04-01,USA,Lead Generation,Carousel,382167,22879,3174,19971.21,810388.32
CMP07573,Brand Awareness,TikTok,2026-04-21,UAE,Awareness,Image,165712,2896,149,7942.36,12151.05
CMP07574,Back to School,TikTok,2026-01-02,USA,Lead Generation,Story,462787,4277,592,23112.97,212675.44
CMP07575,Free Shipping,LinkedIn,2026-04-28,Egypt,Lead Generation,Image,352280,4714,187,28968.13,42596.31
CMP07576,Summer Sale,TikTok,2026-05-14,USA,Conversions,Video,93095,795,93,4848.03,14287.62
CMP07577,Free Shipping,Meta,2026-04-03,Saudi Arabia,Traffic,Story,264067,11898,181,5495.74,53910.33
CMP07578,Free Shipping,TikTok,2026-04-21,Saudi Arabia,Traffic,Image,495812,23988,1817,30481.88,229156.7
CMP07579,Brand Awareness,TikTok,2026-02-16,Saudi Arabia,Conversions,Story,34586,2622,269,563.04,76294.2
CMP07580,Flash Sale,Google Ads,2026-07-19,UK,Traffic,Image,330912,24079,2044,29525.35,446983.84
CMP07581,Black Friday,TikTok,2026-04-25,Saudi Arabia,Lead Generation,Story,383663,28268,2752,5751.49,1016263.47
CMP07582,Free Shipping,TikTok,2026-08-14,Egypt,Conversions,Carousel,384129,8168,711,12161.57,239407.21
CMP07583,New Product Launch,Meta,2026-04-03,Egypt,Awareness,Carousel,47370,2121,150,2307.75,9268.57
CMP07584,Free Shipping,TikTok,2026-05-19,Egypt,Lead Generation,Story,147558,3252,293,9102.82,78069.3
CMP07585,Flash Sale,Meta,2026-07-07,USA,Conversions,Carousel,384348,24162,2028,22229.81,209491.93
CMP07586,Free Shipping,Google Ads,2026-08-12,UK,Awareness,Video,260990,12506,1852,21602.35,617043.6
CMP07587,Free Shipping,Meta,2026-01-29,UK,Lead Generation,Story,35330,1586,138,1092.19,19361.48
CMP07588,Ramadan Offers,TikTok,2026-01-26,Egypt,Conversions,Image,226456,17072,1618,8222.0,179464.77
CMP07589,Free Shipping,Google Ads,2026-08-19,USA,Traffic,Video,72869,2561,55,6547.81,10725.11
CMP07590,Summer Sale,TikTok,2026-04-19,Saudi Arabia,Traffic,Carousel,163633,4877,208,5135.31,40296.36
CMP07591,Flash Sale,LinkedIn,2026-04-29,USA,Awareness,Image,116015,3481,252,7522.21,94850.33
CMP07592,Ramadan Offers,TikTok,2026-07-15,Saudi Arabia,Traffic,Video,423395,30695,747,20829.17,44272.41
CMP07593,Summer Sale,TikTok,2026-05-15,UAE,Lead Generation,Story,243128,6895,872,10222.79,127970.2
CMP07594,Ramadan Offers,Meta,2026-03-23,UK,Conversions,Carousel,451924,28324,2963,14052.98,224350.32
CMP07595,Back to School,Google Ads,2026-02-01,Saudi Arabia,Traffic,Image,471863,14178,1171,14725.09,478009.65
CMP07596,Back to School,LinkedIn,2026-04-15,Egypt,Conversions,Carousel,124080,3961,483,12582.1,167687.78
CMP07597,Black Friday,LinkedIn,2026-03-30,USA,Awareness,Image,436584,28214,3667,44781.83,399072.37
CMP07598,Brand Awareness,TikTok,2026-04-09,USA,Lead Generation,Carousel,261277,16363,1048,15778.27,274948.42
CMP07599,Ramadan Offers,TikTok,2026-02-21,UK,Lead Generation,Story,53238,3337,71,2089.39,10116.64
CMP07600,Winter Collection,TikTok,2026-02-21,Saudi Arabia,Conversions,Carousel,254664,17137,2178,7470.13,806606.42
CMP07601,Black Friday,LinkedIn,2026-08-02,Egypt,Traffic,Image,458976,9773,889,30976.42,201145.76
CMP07602,Flash Sale,Google Ads,2026-08-14,USA,Traffic,Story,398511,31623,483,26748.86,25174.98
CMP07603,Back to School,LinkedIn,2026-03-09,Egypt,Lead Generation,Carousel,456641,6540,347,21424.3,29142.6
CMP07604,Back to School,Meta,2026-08-09,UAE,Awareness,Video,298074,9796,1335,17910.66,289799.13
CMP07605,Brand Awareness,Meta,2026-05-17,UK,Awareness,Carousel,181081,12749,1104,6286.1,107237.5
CMP07606,Summer Sale,LinkedIn,2026-05-12,UK,Traffic,Image,307082,20963,2519,25044.54,822679.12
CMP07607,Free Shipping,TikTok,2026-07-05,UAE,Traffic,Image,450507,12320,1385,25289.78,228468.4
CMP07608,Brand Awareness,TikTok,2026-04-24,Egypt,Conversions,Carousel,74495,3227,347,1993.33,80279.28
CMP07609,Ramadan Offers,LinkedIn,2026-06-07,Saudi Arabia,Lead Generation,Video,344896,6379,140,17088.37,13983.12
CMP07610,Flash Sale,Meta,2026-06-20,Egypt,Lead Generation,Carousel,364154,14442,557,22058.03,52081.68
CMP07611,Free Shipping,TikTok,2026-08-13,Egypt,Awareness,Image,69341,3880,255,3177.45,63861.41
CMP07612,Back to School,LinkedIn,2026-04-26,USA,Lead Generation,Carousel,311543,6422,567,15404.17,197053.31
CMP07613,Black Friday,Google Ads,2026-06-25,UAE,Traffic,Story,247515,1436,204,18336.99,21849.11
CMP07614,Back to School,LinkedIn,2026-04-03,Saudi Arabia,Lead Generation,Story,430590,16800,1426,24494.34,259264.26
CMP07615,Summer Sale,LinkedIn,2026-06-02,Egypt,Conversions,Video,469706,9029,303,25910.01,78841.17
CMP07616,Free Shipping,Google Ads,2026-08-21,Saudi Arabia,Awareness,Story,283843,21102,254,20667.67,16217.76
CMP07617,Back to School,TikTok,2026-07-08,UAE,Lead Generation,Carousel,232582,14648,1495,8331.47,313059.66
CMP07618,Brand Awareness,TikTok,2026-03-12,USA,Traffic,Image,56573,1197,110,1152.96,13194.79
CMP07619,Ramadan Offers,Google Ads,2026-07-09,Saudi Arabia,Lead Generation,Carousel,144796,5980,828,8902.55,72032.93
CMP07620,Summer Sale,LinkedIn,2026-08-22,Egypt,Traffic,Story,300322,5875,484,9081.32,96275.96
CMP07621,Winter Collection,Google Ads,2026-04-14,UAE,Conversions,Story,485553,19717,2827,42399.51,734681.35
CMP07622,Summer Sale,Meta,2026-04-08,UAE,Lead Generation,Image,96463,1384,146,3515.7,15104.3
CMP07623,Ramadan Offers,Google Ads,2026-01-17,Saudi Arabia,Traffic,Video,87621,2449,167,4676.3,26074.36
CMP07624,Summer Sale,LinkedIn,2026-06-20,Saudi Arabia,Lead Generation,Image,472576,20205,2208,17586.84,737319.25
CMP07625,Ramadan Offers,Meta,2026-08-06,UAE,Lead Generation,Image,78889,1381,26,2645.21,3228.02
CMP07626,New Product Launch,Google Ads,2026-03-27,USA,Conversions,Video,122066,4463,239,4135.4,34076.24
CMP07627,Brand Awareness,Meta,2026-05-04,UAE,Awareness,Video,280790,17890,2389,18089.48,123152.3
CMP07628,Black Friday,LinkedIn,2026-08-09,UK,Awareness,Image,237742,15890,1618,23803.61,151289.09
CMP07629,Eid Offers,Google Ads,2026-05-18,Saudi Arabia,Traffic,Story,30337,1399,90,2092.9,14715.52
CMP07630,Brand Awareness,Meta,2026-03-15,UK,Lead Generation,Story,236824,18376,618,14224.11,246929.57
CMP07631,Flash Sale,TikTok,2026-03-09,UK,Lead Generation,Image,153155,10859,1039,6939.48,146030.86
CMP07632,New Product Launch,Meta,2026-04-15,UAE,Lead Generation,Story,79956,2589,217,6126.95,31991.94
CMP07633,Free Shipping,LinkedIn,2026-06-06,USA,Traffic,Story,464007,33218,3799,40244.94,1582025.74
CMP07634,Free Shipping,Google Ads,2026-04-26,USA,Conversions,Image,461918,6024,593,30687.88,40011.86
CMP07635,Free Shipping,TikTok,2026-01-06,UK,Awareness,Story,92213,1646,114,2752.4,44383.93
CMP07636,Eid Offers,TikTok,2026-03-04,Egypt,Conversions,Video,51769,2880,208,1245.76,43133.63
CMP07637,Back to School,Google Ads,2026-07-17,UAE,Lead Generation,Carousel,457847,18048,2014,26333.57,102079.27
CMP07638,Black Friday,Meta,2026-04-12,UK,Awareness,Image,445072,21096,2662,20366.01,347801.67
CMP07639,Eid Offers,Google Ads,2026-03-07,UK,Lead Generation,Story,375036,3794,501,32774.05,106784.25
CMP07640,Flash Sale,Meta,2026-05-24,USA,Conversions,Story,405259,10519,1041,18251.38,439092.44
CMP07641,Summer Sale,Meta,2026-07-21,USA,Conversions,Carousel,16555,818,53,469.25,16396.2
CMP07642,New Product Launch,TikTok,2026-06-17,UAE,Awareness,Video,92451,6087,886,5776.27,216923.26
CMP07643,Back to School,TikTok,2026-07-13,Egypt,Lead Generation,Story,428784,17847,2642,20073.74,1073504.45
CMP07644,Ramadan Offers,Meta,2026-06-27,Saudi Arabia,Lead Generation,Carousel,354402,17184,1125,9579.38,87333.09
CMP07645,Ramadan Offers,LinkedIn,2026-06-04,UK,Awareness,Image,455200,29567,1249,26859.7,110192.8
CMP07646,Back to School,TikTok,2026-08-05,Egypt,Awareness,Video,143391,4254,304,2472.57,108904.02
CMP07647,Summer Sale,LinkedIn,2026-05-18,UAE,Awareness,Video,216493,3979,289,12152.51,64296.39
CMP07648,Summer Sale,Meta,2026-01-25,UK,Conversions,Image,424513,19445,1637,21979.8,229443.65
CMP07649,Back to School,TikTok,2026-05-10,UK,Lead Generation,Video,463011,31479,420,9203.78,84467.04
CMP07650,Flash Sale,LinkedIn,2026-07-04,Egypt,Traffic,Image,224561,3231,280,14888.39,53016.8
CMP07651,Winter Collection,TikTok,2026-08-03,UAE,Conversions,Story,410468,15932,2005,15950.27,719691.22
CMP07652,Summer Sale,Meta,2026-03-20,UK,Lead Generation,Video,121404,9583,702,5889.65,52265.37
CMP07653,Back to School,TikTok,2026-01-05,USA,Conversions,Carousel,292529,16712,603,10597.73,96017.15
CMP07654,Flash Sale,TikTok,2026-01-10,UK,Awareness,Story,242740,11227,380,11373.36,52478.34
CMP07655,Black Friday,Meta,2026-01-03,UAE,Lead Generation,Video,175152,11929,1586,13766.21,328761.43
CMP07656,Flash Sale,TikTok,2026-08-13,UK,Awareness,Video,146693,5160,258,2525.3,29457.96
CMP07657,Flash Sale,Google Ads,2026-05-22,UAE,Conversions,Video,83699,2497,295,7378.24,73154.83
CMP07658,Brand Awareness,Meta,2026-06-08,UK,Lead Generation,Video,207124,13260,1578,6814.03,557837.63
CMP07659,Black Friday,Meta,2026-03-11,Egypt,Traffic,Video,499365,25655,850,28935.89,241768.32
CMP07660,Summer Sale,Meta,2026-08-31,USA,Traffic,Story,396579,17839,2333,14677.61,242463.84
CMP07661,New Product Launch,TikTok,2026-05-19,Egypt,Lead Generation,Carousel,164377,4644,233,2805.01,34946.13
CMP07662,Flash Sale,LinkedIn,2026-08-10,UK,Lead Generation,Story,309078,21950,872,25005.06,291378.09
CMP07663,Summer Sale,Meta,2026-01-03,USA,Awareness,Image,61897,3886,418,3216.39,112884.56
CMP07664,Flash Sale,Google Ads,2026-05-10,UAE,Awareness,Image,309563,6421,892,25869.71,198673.99
CMP07665,Winter Collection,Google Ads,2026-02-13,UK,Awareness,Carousel,132742,4405,150,9362.9,48506.92
CMP07666,Free Shipping,LinkedIn,2026-05-31,Egypt,Awareness,Story,308942,6886,740,11114.35,118353.85
CMP07667,Free Shipping,LinkedIn,2026-05-14,Saudi Arabia,Conversions,Story,497579,8734,1236,38013.22,394371.33
CMP07668,Brand Awareness,TikTok,2026-04-10,UAE,Lead Generation,Carousel,324604,17667,769,7054.09,167492.21
CMP07669,Flash Sale,Meta,2026-02-04,UAE,Awareness,Image,194341,10796,1288,4515.25,71257.75
CMP07670,Winter Collection,Meta,2026-06-15,USA,Conversions,Video,133311,9828,296,10536.0,115754.24
CMP07671,Black Friday,LinkedIn,2026-05-29,Egypt,Traffic,Carousel,263387,10858,864,22861.48,82476.75
CMP07672,Winter Collection,LinkedIn,2026-06-26,UAE,Awareness,Image,80019,3512,151,1626.3,40549.82
CMP07673,Black Friday,TikTok,2026-07-12,Saudi Arabia,Awareness,Story,198657,3361,52,9798.75,14176.5
CMP07674,Black Friday,Google Ads,2026-03-04,Saudi Arabia,Conversions,Carousel,424010,17719,2252,33769.83,310397.05
CMP07675,New Product Launch,TikTok,2026-01-23,UAE,Traffic,Carousel,165085,8301,613,8722.69,140960.92
CMP07676,New Product Launch,LinkedIn,2026-07-17,UK,Lead Generation,Image,483641,30550,1509,44222.01,119297.26
CMP07677,Winter Collection,TikTok,2026-07-07,Saudi Arabia,Traffic,Image,152149,6762,72,4045.4,17197.14
CMP07678,Black Friday,Meta,2026-01-20,UK,Lead Generation,Carousel,401830,12585,1396,15589.32,343434.65
CMP07679,Free Shipping,LinkedIn,2026-03-26,Egypt,Lead Generation,Carousel,433434,8257,671,25319.86,89909.23
CMP07680,Black Friday,Google Ads,2026-05-05,USA,Traffic,Video,402602,7588,958,25964.46,45386.99
CMP07681,Winter Collection,LinkedIn,2026-07-15,Saudi Arabia,Lead Generation,Carousel,81064,2684,238,5628.69,29380.23
CMP07682,Black Friday,LinkedIn,2026-01-27,Saudi Arabia,Traffic,Story,481476,27252,2845,43198.0,209053.83
CMP07683,Brand Awareness,TikTok,2026-02-21,Egypt,Conversions,Story,241742,5949,614,11807.2,136049.38
CMP07684,Winter Collection,Google Ads,2026-03-10,Egypt,Traffic,Image,418095,30754,863,23816.84,255643.84
CMP07685,Ramadan Offers,TikTok,2026-04-30,UK,Awareness,Carousel,156509,821,81,8105.2,20629.81
CMP07686,New Product Launch,LinkedIn,2026-04-23,Saudi Arabia,Conversions,Video,186547,2342,205,8962.34,83757.73
CMP07687,Winter Collection,Google Ads,2026-06-22,Saudi Arabia,Conversions,Carousel,353593,27686,700,12750.22,97061.65
CMP07688,Flash Sale,Google Ads,2026-07-28,UK,Conversions,Image,316800,23064,1524,24403.11,147479.82
CMP07689,Back to School,TikTok,2026-01-28,UK,Conversions,Image,418666,6504,135,16666.81,48095.69
CMP07690,Back to School,LinkedIn,2026-07-18,USA,Awareness,Image,56482,2197,63,4976.33,14311.81
CMP07691,Back to School,Google Ads,2026-03-02,USA,Conversions,Image,454882,5695,141,41011.56,7018.35
CMP07692,Black Friday,LinkedIn,2026-04-25,Saudi Arabia,Conversions,Video,328047,5400,636,22258.7,54313.23
CMP07693,Free Shipping,LinkedIn,2026-03-22,Egypt,Lead Generation,Image,214011,1604,226,12692.98,34606.06
CMP07694,Summer Sale,Meta,2026-06-29,UAE,Traffic,Video,63460,457,34,1898.0,9260.87
CMP07695,Summer Sale,TikTok,2026-04-22,USA,Traffic,Image,88722,6319,205,5436.21,35343.62
CMP07696,Ramadan Offers,TikTok,2026-07-10,Egypt,Awareness,Story,226826,6795,755,10232.42,227762.03
CMP07697,Back to School,Google Ads,2026-01-30,USA,Conversions,Video,298870,10947,1472,18644.66,248580.21
CMP07698,Summer Sale,LinkedIn,2026-08-04,UK,Lead Generation,Carousel,302370,9816,1307,12336.36,396977.6
CMP07699,New Product Launch,Meta,2026-05-26,Egypt,Conversions,Carousel,275910,8883,481,10599.44,187568.03
CMP07700,Black Friday,LinkedIn,2026-07-25,Saudi Arabia,Lead Generation,Carousel,196024,8691,184,7629.82,47181.93
CMP07701,Black Friday,TikTok,2026-07-17,UAE,Traffic,Story,428975,15062,1950,16396.74,455504.99
CMP07702,Winter Collection,LinkedIn,2026-07-14,USA,Awareness,Carousel,244019,16645,179,15160.82,40453.87
CMP07703,New Product Launch,LinkedIn,2026-06-04,UK,Traffic,Image,214775,5506,763,6483.06,195291.04
CMP07704,Black Friday,TikTok,2026-08-04,USA,Conversions,Story,419408,31982,4564,13863.06,1609259.93
CMP07705,Back to School,LinkedIn,2026-06-10,Saudi Arabia,Conversions,Story,288330,21142,1975,18513.56,743676.58
CMP07706,Summer Sale,Google Ads,2026-07-22,UAE,Conversions,Story,308456,10126,651,6720.41,143190.74
